dateRep,cases,deaths,countriesAndTerritories,popData2019
13/07/2020,234,9,Italy,60359546
12/07/2020,188,7,Italy,60359546
11/07/2020,276,12,Italy,60359546
10/07/2020,214,12,Italy,60359546
09/07/2020,193,15,Italy,60359546
08/07/2020,137,30,Italy,60359546
07/07/2020,208,8,Italy,60359546
06/07/2020,192,7,Italy,60359546
05/07/2020,235,21,Italy,60359546
04/07/2020,223,15,Italy,60359546
03/07/2020,201,30,Italy,60359546
02/07/2020,182,21,Italy,60359546
01/07/2020,142,23,Italy,60359546
30/06/2020,126,6,Italy,60359546
29/06/2020,174,22,Italy,60359546
28/06/2020,175,8,Italy,60359546
27/06/2020,255,30,Italy,60359546
26/06/2020,296,34,Italy,60359546
25/06/2020,577,-31,Italy,60359546
24/06/2020,113,18,Italy,60359546
23/06/2020,221,23,Italy,60359546
22/06/2020,224,24,Italy,60359546
21/06/2020,264,49,Italy,60359546
20/06/2020,-148,47,Italy,60359546
19/06/2020,331,66,Italy,60359546
18/06/2020,328,43,Italy,60359546
17/06/2020,210,34,Italy,60359546
16/06/2020,301,26,Italy,60359546
15/06/2020,338,44,Italy,60359546
14/06/2020,346,78,Italy,60359546
13/06/2020,163,56,Italy,60359546
12/06/2020,379,53,Italy,60359546
11/06/2020,202,71,Italy,60359546
10/06/2020,283,79,Italy,60359546
09/06/2020,280,65,Italy,60359546
08/06/2020,197,53,Italy,60359546
07/06/2020,270,72,Italy,60359546
06/06/2020,518,85,Italy,60359546
05/06/2020,177,88,Italy,60359546
04/06/2020,321,71,Italy,60359546
03/06/2020,318,55,Italy,60359546
02/06/2020,178,60,Italy,60359546
01/06/2020,355,75,Italy,60359546
31/05/2020,416,111,Italy,60359546
30/05/2020,516,87,Italy,60359546
29/05/2020,593,70,Italy,60359546
28/05/2020,584,117,Italy,60359546
27/05/2020,397,78,Italy,60359546
26/05/2020,300,92,Italy,60359546
25/05/2020,531,50,Italy,60359546
24/05/2020,669,119,Italy,60359546
23/05/2020,652,130,Italy,60359546
22/05/2020,642,156,Italy,60359546
21/05/2020,665,161,Italy,60359546
20/05/2020,813,162,Italy,60359546
19/05/2020,451,99,Italy,60359546
18/05/2020,675,145,Italy,60359546
17/05/2020,875,153,Italy,60359546
16/05/2020,789,242,Italy,60359546
15/05/2020,992,262,Italy,60359546
14/05/2020,888,195,Italy,60359546
13/05/2020,1402,172,Italy,60359546
12/05/2020,744,179,Italy,60359546
11/05/2020,802,165,Italy,60359546
10/05/2020,1083,194,Italy,60359546
09/05/2020,1327,243,Italy,60359546
08/05/2020,1401,274,Italy,60359546
07/05/2020,1444,369,Italy,60359546
06/05/2020,1075,236,Italy,60359546
05/05/2020,1221,195,Italy,60359546
04/05/2020,1389,174,Italy,60359546
03/05/2020,1900,474,Italy,60359546
02/05/2020,1965,269,Italy,60359546
01/05/2020,1872,285,Italy,60359546
30/04/2020,2086,323,Italy,60359546
29/04/2020,2091,382,Italy,60359546
28/04/2020,1739,333,Italy,60359546
27/04/2020,2324,260,Italy,60359546
26/04/2020,2357,415,Italy,60359546
25/04/2020,3021,420,Italy,60359546
24/04/2020,2646,464,Italy,60359546
23/04/2020,3370,437,Italy,60359546
22/04/2020,2729,534,Italy,60359546
21/04/2020,2256,454,Italy,60359546
20/04/2020,3047,433,Italy,60359546
19/04/2020,3491,480,Italy,60359546
18/04/2020,3493,575,Italy,60359546
17/04/2020,3786,525,Italy,60359546
16/04/2020,2667,578,Italy,60359546
15/04/2020,2972,604,Italy,60359546
14/04/2020,3153,564,Italy,60359546
13/04/2020,4092,431,Italy,60359546
12/04/2020,4694,619,Italy,60359546
11/04/2020,3951,570,Italy,60359546
10/04/2020,4204,612,Italy,60359546
09/04/2020,3836,540,Italy,60359546
08/04/2020,3039,604,Italy,60359546
07/04/2020,3599,636,Italy,60359546
06/04/2020,4316,527,Italy,60359546
05/04/2020,4805,681,Italy,60359546
04/04/2020,4585,764,Italy,60359546
03/04/2020,4668,760,Italy,60359546
02/04/2020,4782,727,Italy,60359546
01/04/2020,4053,839,Italy,60359546
31/03/2020,4050,810,Italy,60359546
30/03/2020,5217,758,Italy,60359546
29/03/2020,5974,887,Italy,60359546
28/03/2020,5959,971,Italy,60359546
27/03/2020,6153,660,Italy,60359546
26/03/2020,5210,685,Italy,60359546
25/03/2020,5249,743,Italy,60359546
24/03/2020,4789,601,Italy,60359546
23/03/2020,5560,649,Italy,60359546
22/03/2020,6557,795,Italy,60359546
21/03/2020,5986,625,Italy,60359546
20/03/2020,5322,429,Italy,60359546
19/03/2020,4207,473,Italy,60359546
18/03/2020,3526,347,Italy,60359546
17/03/2020,4000,347,Italy,60359546
16/03/2020,2823,370,Italy,60359546
15/03/2020,3497,173,Italy,60359546
14/03/2020,2547,252,Italy,60359546
13/03/2020,2651,189,Italy,60359546
12/03/2020,2313,196,Italy,60359546
11/03/2020,977,167,Italy,60359546
10/03/2020,1797,98,Italy,60359546
09/03/2020,1492,133,Italy,60359546
08/03/2020,1247,36,Italy,60359546
07/03/2020,778,49,Italy,60359546
06/03/2020,769,41,Italy,60359546
05/03/2020,587,27,Italy,60359546
04/03/2020,466,28,Italy,60359546
03/03/2020,347,17,Italy,60359546
02/03/2020,561,6,Italy,60359546
01/03/2020,240,8,Italy,60359546
29/02/2020,238,4,Italy,60359546
28/02/2020,250,5,Italy,60359546
27/02/2020,78,1,Italy,60359546
26/02/2020,93,5,Italy,60359546
25/02/2020,97,4,Italy,60359546
24/02/2020,53,0,Italy,60359546
23/02/2020,62,2,Italy,60359546
22/02/2020,14,0,Italy,60359546
21/02/2020,0,0,Italy,60359546
20/02/2020,0,0,Italy,60359546
19/02/2020,0,0,Italy,60359546
18/02/2020,0,0,Italy,60359546
17/02/2020,0,0,Italy,60359546
16/02/2020,0,0,Italy,60359546
15/02/2020,0,0,Italy,60359546
14/02/2020,0,0,Italy,60359546
13/02/2020,0,0,Italy,60359546
12/02/2020,0,0,Italy,60359546
11/02/2020,0,0,Italy,60359546
10/02/2020,0,0,Italy,60359546
09/02/2020,0,0,Italy,60359546
08/02/2020,0,0,Italy,60359546
07/02/2020,0,0,Italy,60359546
06/02/2020,0,0,Italy,60359546
05/02/2020,0,0,Italy,60359546
04/02/2020,0,0,Italy,60359546
03/02/2020,0,0,Italy,60359546
02/02/2020,0,0,Italy,60359546
01/02/2020,0,0,Italy,60359546
31/01/2020,3,0,Italy,60359546
30/01/2020,0,0,Italy,60359546
29/01/2020,0,0,Italy,60359546
28/01/2020,0,0,Italy,60359546
27/01/2020,0,0,Italy,60359546
26/01/2020,0,0,Italy,60359546
25/01/2020,0,0,Italy,60359546
24/01/2020,0,0,Italy,60359546
23/01/2020,0,0,Italy,60359546
22/01/2020,0,0,Italy,60359546
21/01/2020,0,0,Italy,60359546
20/01/2020,0,0,Italy,60359546
19/01/2020,0,0,Italy,60359546
18/01/2020,0,0,Italy,60359546
17/01/2020,0,0,Italy,60359546
16/01/2020,0,0,Italy,60359546
15/01/2020,0,0,Italy,60359546
14/01/2020,0,0,Italy,60359546
13/01/2020,0,0,Italy,60359546
12/01/2020,0,0,Italy,60359546
11/01/2020,0,0,Italy,60359546
10/01/2020,0,0,Italy,60359546
09/01/2020,0,0,Italy,60359546
08/01/2020,0,0,Italy,60359546
07/01/2020,0,0,Italy,60359546
06/01/2020,0,0,Italy,60359546
05/01/2020,0,0,Italy,60359546
04/01/2020,0,0,Italy,60359546
03/01/2020,0,0,Italy,60359546
02/01/2020,0,0,Italy,60359546
01/01/2020,0,0,Italy,60359546
31/12/2019,0,0,Italy,60359546
19/10/2020,79,3,Jamaica,2948277
18/10/2020,63,6,Jamaica,2948277
17/10/2020,65,2,Jamaica,2948277
16/10/2020,78,9,Jamaica,2948277
15/10/2020,79,5,Jamaica,2948277
14/10/2020,97,0,Jamaica,2948277
13/10/2020,95,7,Jamaica,2948277
12/10/2020,159,1,Jamaica,2948277
11/10/2020,196,6,Jamaica,2948277
10/10/2020,90,4,Jamaica,2948277
09/10/2020,82,2,Jamaica,2948277
08/10/2020,82,3,Jamaica,2948277
07/10/2020,97,3,Jamaica,2948277
06/10/2020,117,0,Jamaica,2948277
05/10/2020,100,1,Jamaica,2948277
04/10/2020,104,3,Jamaica,2948277
03/10/2020,136,5,Jamaica,2948277
02/10/2020,93,4,Jamaica,2948277
01/10/2020,80,7,Jamaica,2948277
30/09/2020,239,7,Jamaica,2948277
29/09/2020,150,4,Jamaica,2948277
28/09/2020,164,1,Jamaica,2948277
27/09/2020,129,8,Jamaica,2948277
26/09/2020,135,3,Jamaica,2948277
25/09/2020,192,1,Jamaica,2948277
24/09/2020,122,1,Jamaica,2948277
23/09/2020,129,5,Jamaica,2948277
22/09/2020,134,3,Jamaica,2948277
21/09/2020,230,7,Jamaica,2948277
20/09/2020,187,5,Jamaica,2948277
19/09/2020,197,4,Jamaica,2948277
18/09/2020,223,5,Jamaica,2948277
17/09/2020,109,0,Jamaica,2948277
16/09/2020,109,2,Jamaica,2948277
15/09/2020,162,2,Jamaica,2948277
14/09/2020,148,2,Jamaica,2948277
13/09/2020,112,0,Jamaica,2948277
12/09/2020,0,0,Jamaica,2948277
11/09/2020,74,2,Jamaica,2948277
10/09/2020,114,2,Jamaica,2948277
09/09/2020,140,2,Jamaica,2948277
08/09/2020,80,1,Jamaica,2948277
07/09/2020,79,1,Jamaica,2948277
06/09/2020,60,2,Jamaica,2948277
05/09/2020,68,1,Jamaica,2948277
04/09/2020,74,2,Jamaica,2948277
03/09/2020,139,3,Jamaica,2948277
02/09/2020,326,3,Jamaica,2948277
01/09/2020,0,0,Jamaica,2948277
31/08/2020,244,1,Jamaica,2948277
30/08/2020,102,1,Jamaica,2948277
29/08/2020,141,0,Jamaica,2948277
28/08/2020,66,0,Jamaica,2948277
27/08/2020,72,0,Jamaica,2948277
26/08/2020,120,3,Jamaica,2948277
25/08/2020,83,0,Jamaica,2948277
24/08/2020,116,0,Jamaica,2948277
23/08/2020,67,0,Jamaica,2948277
22/08/2020,56,1,Jamaica,2948277
21/08/2020,98,1,Jamaica,2948277
20/08/2020,46,0,Jamaica,2948277
19/08/2020,17,0,Jamaica,2948277
18/08/2020,16,0,Jamaica,2948277
17/08/2020,31,0,Jamaica,2948277
16/08/2020,0,0,Jamaica,2948277
15/08/2020,11,0,Jamaica,2948277
14/08/2020,6,0,Jamaica,2948277
13/08/2020,18,0,Jamaica,2948277
12/08/2020,16,0,Jamaica,2948277
11/08/2020,8,0,Jamaica,2948277
10/08/2020,20,1,Jamaica,2948277
09/08/2020,16,0,Jamaica,2948277
08/08/2020,29,1,Jamaica,2948277
07/08/2020,30,0,Jamaica,2948277
06/08/2020,8,0,Jamaica,2948277
05/08/2020,15,0,Jamaica,2948277
04/08/2020,11,0,Jamaica,2948277
03/08/2020,11,2,Jamaica,2948277
02/08/2020,19,0,Jamaica,2948277
01/08/2020,0,0,Jamaica,2948277
31/07/2020,8,0,Jamaica,2948277
30/07/2020,1,0,Jamaica,2948277
29/07/2020,2,0,Jamaica,2948277
28/07/2020,11,0,Jamaica,2948277
27/07/2020,5,0,Jamaica,2948277
26/07/2020,16,0,Jamaica,2948277
25/07/2020,5,0,Jamaica,2948277
24/07/2020,0,0,Jamaica,2948277
23/07/2020,7,0,Jamaica,2948277
22/07/2020,0,0,Jamaica,2948277
21/07/2020,19,0,Jamaica,2948277
20/07/2020,16,0,Jamaica,2948277
19/07/2020,6,0,Jamaica,2948277
18/07/2020,3,0,Jamaica,2948277
17/07/2020,2,0,Jamaica,2948277
16/07/2020,1,0,Jamaica,2948277
15/07/2020,3,0,Jamaica,2948277
14/07/2020,1,0,Jamaica,2948277
13/07/2020,0,0,Jamaica,2948277
12/07/2020,5,0,Jamaica,2948277
11/07/2020,0,0,Jamaica,2948277
10/07/2020,2,0,Jamaica,2948277
09/07/2020,6,0,Jamaica,2948277
08/07/2020,8,0,Jamaica,2948277
07/07/2020,5,0,Jamaica,2948277
06/07/2020,4,0,Jamaica,2948277
05/07/2020,7,0,Jamaica,2948277
04/07/2020,6,0,Jamaica,2948277
03/07/2020,8,0,Jamaica,2948277
02/07/2020,5,0,Jamaica,2948277
01/07/2020,4,0,Jamaica,2948277
30/06/2020,2,0,Jamaica,2948277
29/06/2020,6,0,Jamaica,2948277
28/06/2020,4,0,Jamaica,2948277
27/06/2020,2,0,Jamaica,2948277
26/06/2020,6,0,Jamaica,2948277
25/06/2020,8,0,Jamaica,2948277
24/06/2020,5,0,Jamaica,2948277
23/06/2020,6,0,Jamaica,2948277
22/06/2020,2,0,Jamaica,2948277
21/06/2020,5,0,Jamaica,2948277
20/06/2020,26,0,Jamaica,2948277
19/06/2020,0,0,Jamaica,2948277
18/06/2020,5,0,Jamaica,2948277
17/06/2020,0,0,Jamaica,2948277
16/06/2020,4,0,Jamaica,2948277
15/06/2020,2,0,Jamaica,2948277
14/06/2020,1,0,Jamaica,2948277
13/06/2020,3,0,Jamaica,2948277
12/06/2020,6,0,Jamaica,2948277
11/06/2020,0,0,Jamaica,2948277
10/06/2020,6,0,Jamaica,2948277
09/06/2020,1,0,Jamaica,2948277
08/06/2020,2,0,Jamaica,2948277
07/06/2020,1,0,Jamaica,2948277
06/06/2020,4,0,Jamaica,2948277
05/06/2020,1,1,Jamaica,2948277
04/06/2020,0,0,Jamaica,2948277
03/06/2020,2,0,Jamaica,2948277
02/06/2020,2,0,Jamaica,2948277
01/06/2020,5,0,Jamaica,2948277
31/05/2020,6,0,Jamaica,2948277
30/05/2020,6,0,Jamaica,2948277
29/05/2020,0,0,Jamaica,2948277
28/05/2020,5,0,Jamaica,2948277
27/05/2020,8,0,Jamaica,2948277
26/05/2020,4,0,Jamaica,2948277
25/05/2020,2,0,Jamaica,2948277
24/05/2020,6,0,Jamaica,2948277
23/05/2020,10,0,Jamaica,2948277
22/05/2020,5,0,Jamaica,2948277
21/05/2020,9,0,Jamaica,2948277
20/05/2020,0,0,Jamaica,2948277
19/05/2020,0,0,Jamaica,2948277
18/05/2020,3,0,Jamaica,2948277
17/05/2020,6,0,Jamaica,2948277
16/05/2020,2,0,Jamaica,2948277
15/05/2020,0,0,Jamaica,2948277
14/05/2020,2,0,Jamaica,2948277
13/05/2020,2,0,Jamaica,2948277
12/05/2020,3,0,Jamaica,2948277
11/05/2020,4,0,Jamaica,2948277
10/05/2020,8,0,Jamaica,2948277
09/05/2020,2,0,Jamaica,2948277
08/05/2020,10,0,Jamaica,2948277
07/05/2020,5,0,Jamaica,2948277
06/05/2020,2,0,Jamaica,2948277
05/05/2020,2,0,Jamaica,2948277
04/05/2020,6,1,Jamaica,2948277
03/05/2020,31,0,Jamaica,2948277
02/05/2020,10,0,Jamaica,2948277
01/05/2020,26,1,Jamaica,2948277
30/04/2020,15,0,Jamaica,2948277
29/04/2020,17,0,Jamaica,2948277
28/04/2020,14,0,Jamaica,2948277
27/04/2020,45,0,Jamaica,2948277
26/04/2020,17,0,Jamaica,2948277
25/04/2020,36,1,Jamaica,2948277
24/04/2020,0,0,Jamaica,2948277
23/04/2020,19,0,Jamaica,2948277
22/04/2020,10,0,Jamaica,2948277
21/04/2020,27,1,Jamaica,2948277
20/04/2020,23,0,Jamaica,2948277
19/04/2020,10,0,Jamaica,2948277
18/04/2020,20,0,Jamaica,2948277
17/04/2020,18,0,Jamaica,2948277
16/04/2020,20,0,Jamaica,2948277
15/04/2020,32,1,Jamaica,2948277
14/04/2020,1,0,Jamaica,2948277
13/04/2020,3,0,Jamaica,2948277
12/04/2020,4,0,Jamaica,2948277
11/04/2020,2,0,Jamaica,2948277
10/04/2020,0,0,Jamaica,2948277
09/04/2020,0,1,Jamaica,2948277
08/04/2020,4,0,Jamaica,2948277
07/04/2020,1,0,Jamaica,2948277
06/04/2020,3,0,Jamaica,2948277
05/04/2020,2,0,Jamaica,2948277
04/04/2020,6,0,Jamaica,2948277
03/04/2020,3,0,Jamaica,2948277
02/04/2020,6,2,Jamaica,2948277
01/04/2020,0,0,Jamaica,2948277
31/03/2020,4,0,Jamaica,2948277
30/03/2020,2,0,Jamaica,2948277
29/03/2020,6,0,Jamaica,2948277
28/03/2020,0,0,Jamaica,2948277
27/03/2020,1,0,Jamaica,2948277
26/03/2020,4,0,Jamaica,2948277
25/03/2020,2,1,Jamaica,2948277
24/03/2020,0,0,Jamaica,2948277
23/03/2020,0,0,Jamaica,2948277
22/03/2020,0,0,Jamaica,2948277
21/03/2020,3,0,Jamaica,2948277
20/03/2020,1,0,Jamaica,2948277
19/03/2020,2,0,Jamaica,2948277
18/03/2020,3,0,Jamaica,2948277
17/03/2020,0,0,Jamaica,2948277
16/03/2020,2,0,Jamaica,2948277
14/03/2020,2,0,Jamaica,2948277
13/03/2020,4,0,Jamaica,2948277
12/03/2020,2,0,Jamaica,2948277
19/10/2020,471,4,Japan,126860299
18/10/2020,593,9,Japan,126860299
17/10/2020,632,11,Japan,126860299
16/10/2020,721,4,Japan,126860299
15/10/2020,570,8,Japan,126860299
14/10/2020,467,4,Japan,126860299
13/10/2020,326,5,Japan,126860299
12/10/2020,435,2,Japan,126860299
11/10/2020,679,3,Japan,126860299
10/10/2020,594,8,Japan,126860299
09/10/2020,619,3,Japan,126860299
08/10/2020,477,8,Japan,126860299
07/10/2020,496,3,Japan,126860299
06/10/2020,308,3,Japan,126860299
05/10/2020,400,2,Japan,126860299
04/10/2020,571,7,Japan,126860299
03/10/2020,553,12,Japan,126860299
02/10/2020,1205,14,Japan,126860299
01/10/2020,0,0,Japan,126860299
30/09/2020,516,7,Japan,126860299
29/09/2020,363,9,Japan,126860299
28/09/2020,441,3,Japan,126860299
27/09/2020,635,5,Japan,126860299
26/09/2020,558,8,Japan,126860299
25/09/2020,456,12,Japan,126860299
24/09/2020,273,8,Japan,126860299
23/09/2020,330,4,Japan,126860299
22/09/2020,781,8,Japan,126860299
21/09/2020,0,0,Japan,126860299
20/09/2020,584,5,Japan,126860299
19/09/2020,579,13,Japan,126860299
18/09/2020,485,9,Japan,126860299
17/09/2020,561,12,Japan,126860299
16/09/2020,490,10,Japan,126860299
15/09/2020,301,9,Japan,126860299
14/09/2020,439,3,Japan,126860299
13/09/2020,674,16,Japan,126860299
12/09/2020,643,11,Japan,126860299
11/09/2020,680,6,Japan,126860299
10/09/2020,495,13,Japan,126860299
09/09/2020,492,16,Japan,126860299
08/09/2020,378,14,Japan,126860299
07/09/2020,437,6,Japan,126860299
06/09/2020,543,8,Japan,126860299
05/09/2020,608,19,Japan,126860299
04/09/2020,669,11,Japan,126860299
03/09/2020,598,12,Japan,126860299
02/09/2020,609,11,Japan,126860299
01/09/2020,527,17,Japan,126860299
31/08/2020,601,15,Japan,126860299
30/08/2020,841,9,Japan,126860299
29/08/2020,850,17,Japan,126860299
28/08/2020,905,12,Japan,126860299
27/08/2020,846,17,Japan,126860299
26/08/2020,701,13,Japan,126860299
25/08/2020,1367,16,Japan,126860299
24/08/2020,7,4,Japan,126860299
23/08/2020,1014,7,Japan,126860299
22/08/2020,1012,14,Japan,126860299
21/08/2020,1220,11,Japan,126860299
20/08/2020,951,16,Japan,126860299
19/08/2020,1592,14,Japan,126860299
18/08/2020,1006,16,Japan,126860299
17/08/2020,238,10,Japan,126860299
16/08/2020,1137,3,Japan,126860299
15/08/2020,2064,13,Japan,126860299
14/08/2020,1069,10,Japan,126860299
13/08/2020,932,4,Japan,126860299
12/08/2020,1274,7,Japan,126860299
11/08/2020,248,4,Japan,126860299
10/08/2020,1207,7,Japan,126860299
09/08/2020,1344,1,Japan,126860299
08/08/2020,1624,6,Japan,126860299
07/08/2020,1552,7,Japan,126860299
06/08/2020,1134,4,Japan,126860299
05/08/2020,1271,6,Japan,126860299
04/08/2020,1786,5,Japan,126860299
03/08/2020,1991,1,Japan,126860299
02/08/2020,1709,4,Japan,126860299
01/08/2020,598,1,Japan,126860299
31/07/2020,1315,2,Japan,126860299
30/07/2020,1126,3,Japan,126860299
29/07/2020,1344,4,Japan,126860299
28/07/2020,0,0,Japan,126860299
27/07/2020,607,0,Japan,126860299
26/07/2020,596,3,Japan,126860299
25/07/2020,830,1,Japan,126860299
24/07/2020,927,2,Japan,126860299
23/07/2020,726,1,Japan,126860299
22/07/2020,567,1,Japan,126860299
21/07/2020,640,3,Japan,126860299
20/07/2020,454,0,Japan,126860299
19/07/2020,510,0,Japan,126860299
18/07/2020,659,0,Japan,126860299
17/07/2020,583,0,Japan,126860299
16/07/2020,382,1,Japan,126860299
15/07/2020,288,2,Japan,126860299
14/07/2020,352,0,Japan,126860299
13/07/2020,366,0,Japan,126860299
12/07/2020,373,0,Japan,126860299
11/07/2020,410,0,Japan,126860299
10/07/2020,348,1,Japan,126860299
09/07/2020,197,1,Japan,126860299
08/07/2020,193,2,Japan,126860299
07/07/2020,206,1,Japan,126860299
06/07/2020,253,0,Japan,126860299
05/07/2020,240,0,Japan,126860299
04/07/2020,214,1,Japan,126860299
03/07/2020,194,1,Japan,126860299
02/07/2020,151,1,Japan,126860299
01/07/2020,130,2,Japan,126860299
30/06/2020,117,0,Japan,126860299
29/06/2020,86,1,Japan,126860299
28/06/2020,93,0,Japan,126860299
27/06/2020,100,2,Japan,126860299
26/06/2020,87,1,Japan,126860299
25/06/2020,83,5,Japan,126860299
24/06/2020,59,8,Japan,126860299
23/06/2020,52,2,Japan,126860299
22/06/2020,117,1,Japan,126860299
21/06/2020,0,0,Japan,126860299
20/06/2020,59,17,Japan,126860299
19/06/2020,72,0,Japan,126860299
18/06/2020,40,4,Japan,126860299
17/06/2020,41,4,Japan,126860299
16/06/2020,85,2,Japan,126860299
15/06/2020,73,0,Japan,126860299
14/06/2020,47,1,Japan,126860299
13/06/2020,50,2,Japan,126860299
12/06/2020,40,2,Japan,126860299
11/06/2020,41,1,Japan,126860299
10/06/2020,41,3,Japan,126860299
09/06/2020,36,0,Japan,126860299
08/06/2020,33,0,Japan,126860299
07/06/2020,38,2,Japan,126860299
06/06/2020,39,7,Japan,126860299
05/06/2020,46,4,Japan,126860299
04/06/2020,32,3,Japan,126860299
03/06/2020,56,6,Japan,126860299
02/06/2020,46,2,Japan,126860299
01/06/2020,33,1,Japan,126860299
31/05/2020,47,5,Japan,126860299
30/05/2020,85,12,Japan,126860299
29/05/2020,68,16,Japan,126860299
28/05/2020,0,0,Japan,126860299
27/05/2020,28,12,Japan,126860299
26/05/2020,42,16,Japan,126860299
25/05/2020,31,10,Japan,126860299
24/05/2020,14,12,Japan,126860299
23/05/2020,23,12,Japan,126860299
22/05/2020,89,19,Japan,126860299
21/05/2020,39,6,Japan,126860299
20/05/2020,20,8,Japan,126860299
19/05/2020,60,14,Japan,126860299
18/05/2020,20,5,Japan,126860299
17/05/2020,48,19,Japan,126860299
16/05/2020,44,15,Japan,126860299
15/05/2020,114,23,Japan,126860299
14/05/2020,55,19,Japan,126860299
13/05/2020,150,25,Japan,126860299
12/05/2020,76,22,Japan,126860299
11/05/2020,51,8,Japan,126860299
10/05/2020,119,12,Japan,126860299
09/05/2020,81,44,Japan,126860299
08/05/2020,84,6,Japan,126860299
07/05/2020,109,8,Japan,126860299
06/05/2020,123,22,Japan,126860299
05/05/2020,174,11,Japan,126860299
04/05/2020,218,18,Japan,126860299
03/05/2020,295,34,Japan,126860299
02/05/2020,263,26,Japan,126860299
01/05/2020,193,17,Japan,126860299
30/04/2020,236,26,Japan,126860299
29/04/2020,276,13,Japan,126860299
28/04/2020,191,25,Japan,126860299
27/04/2020,203,3,Japan,126860299
26/04/2020,290,14,Japan,126860299
25/04/2020,652,17,Japan,126860299
24/04/2020,468,30,Japan,126860299
23/04/2020,276,101,Japan,126860299
22/04/2020,378,0,Japan,126860299
21/04/2020,367,15,Japan,126860299
20/04/2020,390,10,Japan,126860299
19/04/2020,566,7,Japan,126860299
18/04/2020,628,6,Japan,126860299
17/04/2020,585,12,Japan,126860299
16/04/2020,482,17,Japan,126860299
15/04/2020,455,10,Japan,126860299
14/04/2020,390,7,Japan,126860299
13/04/2020,507,4,Japan,126860299
12/04/2020,743,4,Japan,126860299
11/04/2020,658,6,Japan,126860299
10/04/2020,579,3,Japan,126860299
09/04/2020,511,4,Japan,126860299
08/04/2020,351,1,Japan,126860299
07/04/2020,252,7,Japan,126860299
06/04/2020,383,3,Japan,126860299
05/04/2020,336,1,Japan,126860299
04/04/2020,318,6,Japan,126860299
03/04/2020,439,6,Japan,126860299
02/04/2020,225,1,Japan,126860299
01/04/2020,0,0,Japan,126860299
31/03/2020,87,2,Japan,126860299
30/03/2020,173,2,Japan,126860299
29/03/2020,194,3,Japan,126860299
28/03/2020,135,3,Japan,126860299
27/03/2020,96,1,Japan,126860299
26/03/2020,75,2,Japan,126860299
25/03/2020,65,1,Japan,126860299
24/03/2020,39,1,Japan,126860299
23/03/2020,43,5,Japan,126860299
22/03/2020,39,1,Japan,126860299
21/03/2020,57,2,Japan,126860299
20/03/2020,77,4,Japan,126860299
19/03/2020,44,1,Japan,126860299
18/03/2020,5,0,Japan,126860299
17/03/2020,10,4,Japan,126860299
16/03/2020,34,2,Japan,126860299
15/03/2020,43,1,Japan,126860299
14/03/2020,62,2,Japan,126860299
13/03/2020,56,4,Japan,126860299
12/03/2020,51,3,Japan,126860299
11/03/2020,54,3,Japan,126860299
10/03/2020,26,2,Japan,126860299
09/03/2020,33,1,Japan,126860299
08/03/2020,47,0,Japan,126860299
07/03/2020,59,0,Japan,126860299
06/03/2020,32,0,Japan,126860299
05/03/2020,49,0,Japan,126860299
04/03/2020,14,0,Japan,126860299
03/03/2020,0,0,Japan,126860299
02/03/2020,15,1,Japan,126860299
01/03/2020,9,2,Japan,126860299
29/02/2020,20,0,Japan,126860299
28/02/2020,24,0,Japan,126860299
27/02/2020,22,2,Japan,126860299
26/02/2020,20,0,Japan,126860299
25/02/2020,0,0,Japan,126860299
24/02/2020,12,0,Japan,126860299
23/02/2020,27,0,Japan,126860299
22/02/2020,12,0,Japan,126860299
21/02/2020,9,0,Japan,126860299
20/02/2020,18,0,Japan,126860299
19/02/2020,7,0,Japan,126860299
18/02/2020,0,0,Japan,126860299
17/02/2020,7,0,Japan,126860299
16/02/2020,14,0,Japan,126860299
15/02/2020,8,0,Japan,126860299
14/02/2020,1,0,Japan,126860299
13/02/2020,4,1,Japan,126860299
12/02/2020,0,0,Japan,126860299
11/02/2020,0,0,Japan,126860299
10/02/2020,0,0,Japan,126860299
09/02/2020,0,0,Japan,126860299
08/02/2020,0,0,Japan,126860299
07/02/2020,0,0,Japan,126860299
06/02/2020,0,0,Japan,126860299
05/02/2020,5,0,Japan,126860299
04/02/2020,0,0,Japan,126860299
03/02/2020,1,0,Japan,126860299
02/02/2020,4,0,Japan,126860299
01/02/2020,1,0,Japan,126860299
31/01/2020,3,0,Japan,126860299
30/01/2020,4,0,Japan,126860299
29/01/2020,3,0,Japan,126860299
28/01/2020,1,0,Japan,126860299
27/01/2020,0,0,Japan,126860299
26/01/2020,1,0,Japan,126860299
25/01/2020,0,0,Japan,126860299
24/01/2020,1,0,Japan,126860299
23/01/2020,0,0,Japan,126860299
22/01/2020,0,0,Japan,126860299
21/01/2020,0,0,Japan,126860299
20/01/2020,0,0,Japan,126860299
19/01/2020,0,0,Japan,126860299
18/01/2020,0,0,Japan,126860299
17/01/2020,0,0,Japan,126860299
16/01/2020,0,0,Japan,126860299
15/01/2020,1,0,Japan,126860299
14/01/2020,0,0,Japan,126860299
13/01/2020,0,0,Japan,126860299
12/01/2020,0,0,Japan,126860299
11/01/2020,0,0,Japan,126860299
10/01/2020,0,0,Japan,126860299
09/01/2020,0,0,Japan,126860299
08/01/2020,0,0,Japan,126860299
07/01/2020,0,0,Japan,126860299
06/01/2020,0,0,Japan,126860299
05/01/2020,0,0,Japan,126860299
04/01/2020,0,0,Japan,126860299
